value,block_timestamp
0,1668124859
30000000000000000,1668124859
2360000000000000000,1668124859
0,1668124859
0,1668124859
18000000000000000000,1668124859
0,1668124859
5000000000000000,1668124859
124319806683029490,1668124859
0,1668124859
20000000000000000,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
37000000000000000,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
20000000000000000,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
20000000000000000,1668124859
0,1668124859
0,1668124859
5000000000000000,1668124859
0,1668124859
0,1668124859
0,1668124859
941024720000000000,1668124859
0,1668124859
0,1668124859
4007437200000000,1668124859
21509,1668124859
20997,1668124859
0,1668124859
630000000000000000,1668124859
28957091337782684,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
71537501665768296,1668124859
464552600000000000,1668124859
0,1668124859
239664000000000000,1668124859
182865950000000000,1668124859
0,1668124859
0,1668124859
297935700000000000,1668124859
0,1668124859
46177092565657828,1668124859
230885462828289141,1668124859
100000000000000000,1668124859
0,1668124859
0,1668124859
2698492497395271871,1668124859
50000000000000000,1668124859
0,1668124859
0,1668124859
